what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827402581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541827414980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827434082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827440143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827442809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827445018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827446214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827447765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541827462176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541827464015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827470140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827471814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827472989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827474538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827484003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827486340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827495773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827499834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541827508432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827522686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827527792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541827529208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541827529656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541827530150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541827530598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541827532729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541827538996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541827543174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541827546263
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1541827563504
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1541827563667
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1541827564868
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1541827565968
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1541827565968
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1541827565969
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1541827566013
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.4.v201201131116,"org.eclipse.datatools.connectivity.sqm.core",1541827566355
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1541827566370
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1541827566489
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1541827566578
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1541827567664
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1541827567688
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1541827567729
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1541827568414
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1541827568469
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1541827569345
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1541827571094
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1541827584972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541827588895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541827590885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827595831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827875892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541827877030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828046719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828062081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828077448
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541828083211
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1541828083274
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541828083607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541828083725
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541828087088
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1541828087433
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541828087675
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541828088024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828106500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828150758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828154339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828177457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828186950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828188767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828207771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828209475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828215882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828220735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1541828237289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541828248426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541828249597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541828261722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828278850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828290790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828293055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828297553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541828304355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541828305701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828314709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828399831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828402133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828733119
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541828756980
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541828764245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541828765239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829269360
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829272204
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1541829275967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829276371
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1541829283283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829283628
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829284189
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829284367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829292147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829311911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541829322058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829323636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829331283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829331437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829335732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829335894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829339307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829339465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829342508
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829352942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829362430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829384419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829398082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829403565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829406945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829422456
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829438578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829452690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829459745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829459954
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829464474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829468376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829490613
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829491118
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541829491207
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1541829528090
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1541829528134
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1541829528165
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1541829528183
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1541829528315
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1541829528321
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1541829528437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541829528554
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1541829531519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829533342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829546451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829613116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541829618441
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829621258
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541829621522
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541829621646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541829701562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541829761310
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1541829764737
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1541829764797
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1541829765018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541829822931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541829876737
