what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764213721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764224428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764226196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764232323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764241526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764248493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764250596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764276832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764287595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764295819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764301636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764308913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764310711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541764310754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764314631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764317478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541764317491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541764328414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541764359573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764384453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764391788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764397766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764400291
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1541764400450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541764403198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764414294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764422950
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541764424093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764431205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764437859
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1541764437876
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1541764440849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541764451653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764460584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764574086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541764575446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764579836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764587679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541764594290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764602333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764924311
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541764926469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541764929170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764930986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764940853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541764943700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764945834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764953514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541764955989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764957612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764961878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541764964045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541764965087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765134121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765136733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765836879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541765839877
error,log,,,"Internal Error",1541765841584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765846789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765858871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765861639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765867699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765869739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765871455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765875018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765882521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541765885700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541765891486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541765891744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541765892458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765896420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765973599
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541765976940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765980209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541765983581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766006047
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541766007827
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766014677
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541766015700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766020439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766023524
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766029371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541766031967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541766035000
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541766038104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766039608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766040877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1541766040891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766055113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766069688
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766070208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766070375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766072624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766081957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541766083915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766085149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766098720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766098933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766101307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766105543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766108210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766108373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766113366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766113394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766121645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766121684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766127321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766127517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766136338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766136491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766140002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766140174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766142169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766142364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766144154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766144308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766144371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541766148767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766165216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766169206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766171426
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1541766171472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766173178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766173765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766174382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766174553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766177852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766195296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541766210930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766231618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766236997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766241735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766241826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766245148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766245332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766248344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766248477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766251760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766251908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766255427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766255598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766257722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766257845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766295463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766321495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766323958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541766326456
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541766326845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766343506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766384624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1541766389758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766390494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766411692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766437737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541766441146
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1541766445237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766445695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766459796
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766461597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766461717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541766470955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766476134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766477534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766484117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541766486319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766487454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1541766492271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541766495509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766496594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766567843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766605207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766610271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766612175
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541766613366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766646202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766775040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541766777598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766781361
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1541766801857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766802189
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766802852
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541766802972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766806828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766849182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541766855197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766860004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766860173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766863572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766863757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541766865026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766907898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541766993782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767000090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767002198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767003748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767005616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767027338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767056597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767058795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767063644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767064950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767090930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541767096346
error,log,,,"Internal Error",1541767097517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767100548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767102210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767104438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767105446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1541767106304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767110109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767111610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767122832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767132402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767148013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767150490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767161192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767163946
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541767187013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541767206555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767207619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767252010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767252283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767358012
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541767361408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541767366483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541767367582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541767376397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767379451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767406462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767408132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767411024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767432146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767434583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767436221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767439593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767442077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767445557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767446516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767469357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541767470771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767480123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767482034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541767495866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541767501153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541767505051
