what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541846389692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541846392131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541846392388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541846420709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847237641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541847240325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847243281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847245820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847247911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847251370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541847259514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847263691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847263849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847265987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541847280538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541847282643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847285439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847292898
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541847321628
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541847321930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847324709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847360083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847363626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847374626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541847380665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847382224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847386532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847386685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847388551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847403765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847407222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847407485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847408381
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541847411255
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541847411760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847416782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847471732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1541847478167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847479535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847484621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847489921
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1541847491310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847493393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847494595
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1541847495541
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1541847495644
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1541847497094
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1541847498852
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541847501482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847506899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847508442
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1541847508463
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1541847508623
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1541847508677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1541847514496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847515812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847551434
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1541847556991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847564407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847570589
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1541847572272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1541847584442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1541847593808
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1541847602366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847608637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1541847642873
